region_id,vintage_year,growing_season_temp_c,gdd,days_above_30,days_above_35,spring_frost_days,rain_apr_sep_mm,rain_jul_aug_mm,rain_sep_mm,longest_dry_spell_days,water_stress_index,harvest_rain_risk_index,flags,summary,monthly,source_type,confidence
alsace,2024,1.62,0.0,0,0,1,63.1,16.3,13.6,24,50.0,14.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Alsace 2024 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":11.2},{""month"":2,""temperatureC"":0.7,""rainfallMm"":8.4},{""month"":3,""temperatureC"":0.8,""rainfallMm"":8.9},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.8},{""month"":5,""temperatureC"":1.4,""rainfallMm"":16.7},{""month"":6,""temperatureC"":1.8,""rainfallMm"":8.7},{""month"":7,""temperatureC"":2.0,""rainfallMm"":9.5},{""month"":8,""temperatureC"":2.1,""rainfallMm"":6.8},{""month"":9,""temperatureC"":1.5,""rainfallMm"":13.6},{""month"":10,""temperatureC"":1.2,""rainfallMm"":9.8},{""month"":11,""temperatureC"":0.6,""rainfallMm"":7.1},{""month"":12,""temperatureC"":0.3,""rainfallMm"":8.1}]",real,0.95
beaujolais,2000,1.69,0.0,0,0,0,46.4,17.6,6.4,41,55.0,10.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2000 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":2.3},{""month"":2,""temperatureC"":0.6,""rainfallMm"":8.6},{""month"":3,""temperatureC"":0.7,""rainfallMm"":3.5},{""month"":4,""temperatureC"":1.1,""rainfallMm"":8.8},{""month"":5,""temperatureC"":1.6,""rainfallMm"":7.7},{""month"":6,""temperatureC"":1.9,""rainfallMm"":5.9},{""month"":7,""temperatureC"":1.8,""rainfallMm"":10.1},{""month"":8,""temperatureC"":2.1,""rainfallMm"":7.5},{""month"":9,""temperatureC"":1.7,""rainfallMm"":6.4},{""month"":10,""temperatureC"":1.2,""rainfallMm"":10.4},{""month"":11,""temperatureC"":0.8,""rainfallMm"":14.1},{""month"":12,""temperatureC"":0.7,""rainfallMm"":4.6}]",real,0.95
beaujolais,2001,1.62,0.0,0,0,1,49.9,17.4,6.9,34,55.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2001 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":7.4},{""month"":2,""temperatureC"":0.5,""rainfallMm"":3.7},{""month"":3,""temperatureC"":1.0,""rainfallMm"":16.3},{""month"":4,""temperatureC"":0.9,""rainfallMm"":8.8},{""month"":5,""temperatureC"":1.6,""rainfallMm"":10.4},{""month"":6,""temperatureC"":1.7,""rainfallMm"":6.4},{""month"":7,""temperatureC"":2.0,""rainfallMm"":9.7},{""month"":8,""temperatureC"":2.1,""rainfallMm"":7.6},{""month"":9,""temperatureC"":1.4,""rainfallMm"":6.9},{""month"":10,""temperatureC"":1.5,""rainfallMm"":12.4},{""month"":11,""temperatureC"":0.4,""rainfallMm"":5.7},{""month"":12,""temperatureC"":0.1,""rainfallMm"":3.5}]",real,0.95
beaujolais,2002,1.63,0.0,0,0,2,41.6,16.3,6.2,53,55.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2002 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":3.5},{""month"":2,""temperatureC"":0.7,""rainfallMm"":7.1},{""month"":3,""temperatureC"":0.9,""rainfallMm"":3.0},{""month"":4,""temperatureC"":1.1,""rainfallMm"":2.0},{""month"":5,""temperatureC"":1.3,""rainfallMm"":10.4},{""month"":6,""temperatureC"":2.0,""rainfallMm"":6.8},{""month"":7,""temperatureC"":1.9,""rainfallMm"":7.8},{""month"":8,""temperatureC"":1.9,""rainfallMm"":8.4},{""month"":9,""temperatureC"":1.5,""rainfallMm"":6.2},{""month"":10,""temperatureC"":1.2,""rainfallMm"":7.8},{""month"":11,""temperatureC"":0.9,""rainfallMm"":21.2},{""month"":12,""temperatureC"":0.6,""rainfallMm"":9.0}]",real,0.95
beaujolais,2003,1.91,0.0,0,0,3,28.6,10.1,5.1,60,57.0,7.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Beaujolais 2003 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":6.4},{""month"":2,""temperatureC"":0.2,""rainfallMm"":3.6},{""month"":3,""temperatureC"":0.9,""rainfallMm"":2.4},{""month"":4,""temperatureC"":1.1,""rainfallMm"":4.5},{""month"":5,""temperatureC"":1.6,""rainfallMm"":4.7},{""month"":6,""temperatureC"":2.4,""rainfallMm"":4.3},{""month"":7,""temperatureC"":2.2,""rainfallMm"":5.1},{""month"":8,""temperatureC"":2.5,""rainfallMm"":5.0},{""month"":9,""temperatureC"":1.6,""rainfallMm"":5.1},{""month"":10,""temperatureC"":1.0,""rainfallMm"":13.1},{""month"":11,""temperatureC"":0.8,""rainfallMm"":8.0},{""month"":12,""temperatureC"":0.4,""rainfallMm"":12.1}]",real,0.95
beaujolais,2004,1.65,0.0,0,0,0,40.3,24.2,2.3,38,53.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2004 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":13.1},{""month"":2,""temperatureC"":0.4,""rainfallMm"":3.7},{""month"":3,""temperatureC"":0.6,""rainfallMm"":6.3},{""month"":4,""temperatureC"":1.0,""rainfallMm"":5.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":4.8},{""month"":6,""temperatureC"":1.9,""rainfallMm"":3.4},{""month"":7,""temperatureC"":2.0,""rainfallMm"":8.0},{""month"":8,""temperatureC"":2.0,""rainfallMm"":16.2},{""month"":9,""temperatureC"":1.7,""rainfallMm"":2.3},{""month"":10,""temperatureC"":1.4,""rainfallMm"":17.2},{""month"":11,""temperatureC"":0.6,""rainfallMm"":9.0},{""month"":12,""temperatureC"":0.2,""rainfallMm"":6.3}]",real,0.95
beaujolais,2005,1.71,0.0,0,0,0,38.6,6.5,4.4,83,58.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2005 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":5.8},{""month"":2,""temperatureC"":0.1,""rainfallMm"":4.5},{""month"":3,""temperatureC"":0.7,""rainfallMm"":3.8},{""month"":4,""temperatureC"":1.1,""rainfallMm"":15.1},{""month"":5,""temperatureC"":1.5,""rainfallMm"":7.2},{""month"":6,""temperatureC"":2.0,""rainfallMm"":5.3},{""month"":7,""temperatureC"":2.1,""rainfallMm"":4.0},{""month"":8,""temperatureC"":1.9,""rainfallMm"":2.6},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.4},{""month"":10,""temperatureC"":1.5,""rainfallMm"":7.3},{""month"":11,""temperatureC"":0.5,""rainfallMm"":6.7},{""month"":12,""temperatureC"":0.1,""rainfallMm"":5.6}]",real,0.95
beaujolais,2006,1.75,0.0,0,0,2,44.7,17.9,5.5,47,55.0,7.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2006 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":4.4},{""month"":2,""temperatureC"":0.2,""rainfallMm"":6.3},{""month"":3,""temperatureC"":0.6,""rainfallMm"":11.8},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.9},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.7},{""month"":6,""temperatureC"":2.0,""rainfallMm"":3.7},{""month"":7,""temperatureC"":2.4,""rainfallMm"":5.6},{""month"":8,""temperatureC"":1.7,""rainfallMm"":12.4},{""month"":9,""temperatureC"":1.9,""rainfallMm"":5.5},{""month"":10,""temperatureC"":1.5,""rainfallMm"":7.2},{""month"":11,""temperatureC"":0.9,""rainfallMm"":7.6},{""month"":12,""temperatureC"":0.4,""rainfallMm"":5.3}]",real,0.95
beaujolais,2007,1.67,0.0,0,0,0,57.8,24.8,7.7,43,53.0,10.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2007 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":7.0},{""month"":2,""temperatureC"":0.7,""rainfallMm"":7.9},{""month"":3,""temperatureC"":0.7,""rainfallMm"":7.6},{""month"":4,""temperatureC"":1.5,""rainfallMm"":1.9},{""month"":5,""temperatureC"":1.6,""rainfallMm"":11.8},{""month"":6,""temperatureC"":1.8,""rainfallMm"":11.6},{""month"":7,""temperatureC"":1.9,""rainfallMm"":11.7},{""month"":8,""temperatureC"":1.8,""rainfallMm"":13.1},{""month"":9,""temperatureC"":1.5,""rainfallMm"":7.7},{""month"":10,""temperatureC"":1.1,""rainfallMm"":1.8},{""month"":11,""temperatureC"":0.5,""rainfallMm"":7.7},{""month"":12,""temperatureC"":0.2,""rainfallMm"":5.8}]",real,0.95
beaujolais,2008,1.61,0.0,0,0,2,57.0,20.2,8.8,27,52.0,13.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2008 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":7.0},{""month"":2,""temperatureC"":0.6,""rainfallMm"":2.4},{""month"":3,""temperatureC"":0.6,""rainfallMm"":8.6},{""month"":4,""temperatureC"":1.0,""rainfallMm"":11.5},{""month"":5,""temperatureC"":1.6,""rainfallMm"":9.0},{""month"":6,""temperatureC"":1.8,""rainfallMm"":7.6},{""month"":7,""temperatureC"":2.0,""rainfallMm"":11.1},{""month"":8,""temperatureC"":1.9,""rainfallMm"":9.0},{""month"":9,""temperatureC"":1.4,""rainfallMm"":8.8},{""month"":10,""temperatureC"":1.1,""rainfallMm"":12.8},{""month"":11,""temperatureC"":0.7,""rainfallMm"":9.9},{""month"":12,""temperatureC"":0.2,""rainfallMm"":6.7}]",real,0.95
beaujolais,2009,1.77,0.0,0,0,0,37.9,12.2,4.9,40,56.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2009 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.0,""rainfallMm"":4.0},{""month"":2,""temperatureC"":0.3,""rainfallMm"":7.4},{""month"":3,""temperatureC"":0.7,""rainfallMm"":3.7},{""month"":4,""temperatureC"":1.2,""rainfallMm"":5.9},{""month"":5,""temperatureC"":1.7,""rainfallMm"":4.1},{""month"":6,""temperatureC"":1.8,""rainfallMm"":10.8},{""month"":7,""temperatureC"":2.1,""rainfallMm"":7.3},{""month"":8,""temperatureC"":2.2,""rainfallMm"":4.9},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.9},{""month"":10,""temperatureC"":1.1,""rainfallMm"":6.6},{""month"":11,""temperatureC"":0.9,""rainfallMm"":9.9},{""month"":12,""temperatureC"":0.4,""rainfallMm"":7.8}]",real,0.95
beaujolais,2010,1.63,0.0,0,0,0,47.9,15.3,10.3,34,56.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2010 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.0,""rainfallMm"":5.5},{""month"":2,""temperatureC"":0.3,""rainfallMm"":7.9},{""month"":3,""temperatureC"":0.6,""rainfallMm"":6.2},{""month"":4,""temperatureC"":1.2,""rainfallMm"":3.4},{""month"":5,""temperatureC"":1.3,""rainfallMm"":10.1},{""month"":6,""temperatureC"":1.8,""rainfallMm"":8.6},{""month"":7,""temperatureC"":2.2,""rainfallMm"":7.7},{""month"":8,""temperatureC"":1.9,""rainfallMm"":7.6},{""month"":9,""temperatureC"":1.5,""rainfallMm"":10.3},{""month"":10,""temperatureC"":1.1,""rainfallMm"":7.9},{""month"":11,""temperatureC"":0.7,""rainfallMm"":10.7},{""month"":12,""temperatureC"":0.1,""rainfallMm"":9.0}]",real,0.95
beaujolais,2011,1.75,0.0,0,0,0,35.3,21.5,3.0,60,54.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2011 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":3.8},{""month"":2,""temperatureC"":0.5,""rainfallMm"":4.2},{""month"":3,""temperatureC"":0.8,""rainfallMm"":5.7},{""month"":4,""temperatureC"":1.4,""rainfallMm"":1.4},{""month"":5,""temperatureC"":1.7,""rainfallMm"":3.2},{""month"":6,""temperatureC"":1.8,""rainfallMm"":6.1},{""month"":7,""temperatureC"":1.8,""rainfallMm"":12.9},{""month"":8,""temperatureC"":2.0,""rainfallMm"":8.6},{""month"":9,""temperatureC"":1.8,""rainfallMm"":3.0},{""month"":10,""temperatureC"":1.2,""rainfallMm"":6.6},{""month"":11,""temperatureC"":0.9,""rainfallMm"":5.4},{""month"":12,""temperatureC"":0.6,""rainfallMm"":13.9}]",real,0.95
beaujolais,2012,1.67,0.0,0,0,1,61.1,17.6,9.3,34,55.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2012 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":7.0},{""month"":2,""temperatureC"":-0.1,""rainfallMm"":0.9},{""month"":3,""temperatureC"":1.0,""rainfallMm"":3.4},{""month"":4,""temperatureC"":1.0,""rainfallMm"":11.8},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.8},{""month"":6,""temperatureC"":1.9,""rainfallMm"":12.5},{""month"":7,""temperatureC"":1.9,""rainfallMm"":8.7},{""month"":8,""temperatureC"":2.1,""rainfallMm"":8.9},{""month"":9,""temperatureC"":1.6,""rainfallMm"":9.3},{""month"":10,""temperatureC"":1.3,""rainfallMm"":7.8},{""month"":11,""temperatureC"":0.7,""rainfallMm"":12.0},{""month"":12,""temperatureC"":0.5,""rainfallMm"":12.0}]",real,0.95
beaujolais,2013,1.62,0.0,0,0,1,57.8,16.8,7.8,31,55.0,9.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2013 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":8.0},{""month"":2,""temperatureC"":0.1,""rainfallMm"":6.5},{""month"":3,""temperatureC"":0.6,""rainfallMm"":6.0},{""month"":4,""temperatureC"":1.0,""rainfallMm"":11.9},{""month"":5,""temperatureC"":1.1,""rainfallMm"":16.0},{""month"":6,""temperatureC"":1.7,""rainfallMm"":5.3},{""month"":7,""temperatureC"":2.2,""rainfallMm"":11.5},{""month"":8,""temperatureC"":2.0,""rainfallMm"":5.3},{""month"":9,""temperatureC"":1.7,""rainfallMm"":7.8},{""month"":10,""temperatureC"":1.4,""rainfallMm"":9.0},{""month"":11,""temperatureC"":0.6,""rainfallMm"":12.8},{""month"":12,""temperatureC"":0.4,""rainfallMm"":6.4}]",real,0.95
beaujolais,2014,1.67,0.0,0,0,0,42.4,24.3,3.7,40,53.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2014 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":9.4},{""month"":2,""temperatureC"":0.6,""rainfallMm"":10.3},{""month"":3,""temperatureC"":0.9,""rainfallMm"":2.4},{""month"":4,""temperatureC"":1.2,""rainfallMm"":3.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":5.6},{""month"":6,""temperatureC"":2.0,""rainfallMm"":5.3},{""month"":7,""temperatureC"":1.9,""rainfallMm"":16.0},{""month"":8,""temperatureC"":1.8,""rainfallMm"":8.4},{""month"":9,""temperatureC"":1.7,""rainfallMm"":3.7},{""month"":10,""temperatureC"":1.4,""rainfallMm"":10.0},{""month"":11,""temperatureC"":0.9,""rainfallMm"":17.2},{""month"":12,""temperatureC"":0.4,""rainfallMm"":7.1}]",real,0.95
beaujolais,2015,1.79,0.0,0,0,1,37.2,10.5,11.6,56,57.0,15.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2015 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":9.0},{""month"":2,""temperatureC"":0.3,""rainfallMm"":5.2},{""month"":3,""temperatureC"":0.8,""rainfallMm"":4.6},{""month"":4,""temperatureC"":1.2,""rainfallMm"":5.1},{""month"":5,""temperatureC"":1.5,""rainfallMm"":5.6},{""month"":6,""temperatureC"":2.0,""rainfallMm"":4.4},{""month"":7,""temperatureC"":2.4,""rainfallMm"":2.5},{""month"":8,""temperatureC"":2.1,""rainfallMm"":8.0},{""month"":9,""temperatureC"":1.5,""rainfallMm"":11.6},{""month"":10,""temperatureC"":1.0,""rainfallMm"":7.2},{""month"":11,""temperatureC"":0.9,""rainfallMm"":4.7},{""month"":12,""temperatureC"":0.7,""rainfallMm"":2.4}]",real,0.95
beaujolais,2016,1.7,0.0,0,0,0,49.6,9.5,4.8,44,57.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2016 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":10.0},{""month"":2,""temperatureC"":0.6,""rainfallMm"":7.7},{""month"":3,""temperatureC"":0.6,""rainfallMm"":7.0},{""month"":4,""temperatureC"":1.0,""rainfallMm"":11.4},{""month"":5,""temperatureC"":1.4,""rainfallMm"":14.6},{""month"":6,""temperatureC"":1.8,""rainfallMm"":9.4},{""month"":7,""temperatureC"":2.1,""rainfallMm"":5.3},{""month"":8,""temperatureC"":2.1,""rainfallMm"":4.1},{""month"":9,""temperatureC"":1.8,""rainfallMm"":4.8},{""month"":10,""temperatureC"":1.0,""rainfallMm"":9.0},{""month"":11,""temperatureC"":0.7,""rainfallMm"":13.4},{""month"":12,""temperatureC"":0.2,""rainfallMm"":1.7}]",real,0.95
beaujolais,2017,1.73,0.0,0,0,3,38.5,13.2,4.5,63,56.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Beaujolais 2017 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.0,""rainfallMm"":3.1},{""month"":2,""temperatureC"":0.7,""rainfallMm"":4.7},{""month"":3,""temperatureC"":1.0,""rainfallMm"":7.3},{""month"":4,""temperatureC"":1.0,""rainfallMm"":4.2},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.3},{""month"":6,""temperatureC"":2.1,""rainfallMm"":7.2},{""month"":7,""temperatureC"":2.1,""rainfallMm"":6.1},{""month"":8,""temperatureC"":2.1,""rainfallMm"":7.1},{""month"":9,""temperatureC"":1.5,""rainfallMm"":4.5},{""month"":10,""temperatureC"":1.3,""rainfallMm"":2.1},{""month"":11,""temperatureC"":0.6,""rainfallMm"":7.7},{""month"":12,""temperatureC"":0.4,""rainfallMm"":11.1}]",real,0.95
beaujolais,2018,1.87,0.0,0,0,0,34.6,10.4,2.0,52,57.0,1.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Beaujolais 2018 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":15.8},{""month"":2,""temperatureC"":0.1,""rainfallMm"":4.4},{""month"":3,""temperatureC"":0.7,""rainfallMm"":11.8},{""month"":4,""temperatureC"":1.3,""rainfallMm"":4.4},{""month"":5,""temperatureC"":1.6,""rainfallMm"":10.1},{""month"":6,""temperatureC"":2.0,""rainfallMm"":7.6},{""month"":7,""temperatureC"":2.3,""rainfallMm"":5.8},{""month"":8,""temperatureC"":2.2,""rainfallMm"":4.6},{""month"":9,""temperatureC"":1.8,""rainfallMm"":2.0},{""month"":10,""temperatureC"":1.3,""rainfallMm"":6.8},{""month"":11,""temperatureC"":0.8,""rainfallMm"":7.8},{""month"":12,""temperatureC"":0.5,""rainfallMm"":8.2}]",real,0.95
beaujolais,2019,1.74,0.0,0,0,3,36.9,13.7,3.0,34,56.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Beaujolais 2019 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":4.8},{""month"":2,""temperatureC"":0.6,""rainfallMm"":2.7},{""month"":3,""temperatureC"":0.9,""rainfallMm"":4.8},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.9},{""month"":5,""temperatureC"":1.3,""rainfallMm"":4.6},{""month"":6,""temperatureC"":2.0,""rainfallMm"":7.7},{""month"":7,""temperatureC"":2.3,""rainfallMm"":5.5},{""month"":8,""temperatureC"":2.1,""rainfallMm"":8.3},{""month"":9,""temperatureC"":1.7,""rainfallMm"":3.0},{""month"":10,""temperatureC"":1.4,""rainfallMm"":14.6},{""month"":11,""temperatureC"":0.7,""rainfallMm"":11.7},{""month"":12,""temperatureC"":0.6,""rainfallMm"":9.4}]",real,0.95
